,accuracy,balanced_accuracy,f1,precision,recall,fbeta,model,sampling,tn,fp,fn,tp,itr,bci_accuracy,channels,discretization,epochs
1113,0.9194630872483222,0.6524906015037594,0.45454545454545453,0.8333333333333334,0.3125,0.625,LGB_untuned,real,132,1,11,5,0.0,0.0,1,250,6
1114,0.9463087248322147,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,LGB,real,133,0,8,8,0.0,0.0,1,250,6
1115,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,CatBoost_untuned,real,133,0,10,6,0.0,0.0,1,250,6
1116,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,LDA,real,100,0,5,7,0.0,0.0,1,250,8
1117,0.9732142857142857,0.875,0.8571428571428571,1.0,0.75,0.9375,SVM,real,100,0,3,9,4.015304486767269,0.4,1,250,8
1118,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF_untuned,real,100,0,7,5,1.1358651365134698,0.2,1,250,8
1119,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF,real,100,0,6,6,1.1358651365134698,0.2,1,250,8
1120,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,XGB_untuned,real,100,0,7,5,0.0,0.0,1,250,8
1121,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,XGB,real,99,1,6,6,1.1358651365134698,0.2,1,250,8
1122,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,LGB_untuned,real,100,0,6,6,0.0,0.0,1,250,8
1123,0.9464285714285714,0.7866666666666666,0.7000000000000001,0.875,0.5833333333333334,0.7954545454545454,LGB,real,99,1,5,7,0.0,0.0,1,250,8
1124,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,CatBoost_untuned,real,100,0,6,6,1.1358651365134698,0.2,1,250,8
1125,0.8622222222222222,0.5549999999999999,0.20512820512820512,0.2857142857142857,0.16,0.24691358024691354,LDA,real,760,40,84,16,0.0,0.0,4,250,1
1126,0.87,0.56375,0.22516556291390732,0.3333333333333333,0.17,0.2796052631578947,SVM,real,766,34,83,17,0.2338678614459096,0.02,4,250,1
1127,0.8866666666666667,0.5031249999999999,0.019230769230769232,0.25,0.01,0.04310344827586207,RF_untuned,real,797,3,99,1,0.0,0.0,4,250,1
1128,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,4,250,1
1129,0.8877777777777778,0.5081249999999999,0.03809523809523809,0.4,0.02,0.08333333333333333,XGB_untuned,real,797,3,98,2,0.0,0.0,4,250,1
1130,0.8777777777777778,0.52875,0.126984126984127,0.3076923076923077,0.08,0.19607843137254902,XGB,real,782,18,92,8,0.2338678614459096,0.02,4,250,1
1131,0.8866666666666667,0.5075,0.03773584905660377,0.3333333333333333,0.02,0.08064516129032258,LGB_untuned,real,796,4,98,2,0.0,0.0,4,250,1
1132,0.8888888888888888,0.50875,0.038461538461538464,0.5,0.02,0.08620689655172414,LGB,real,798,2,98,2,0.0,0.0,4,250,1
1133,0.8911111111111111,0.51,0.0392156862745098,1.0,0.02,0.09259259259259259,CatBoost_untuned,real,800,0,98,2,0.0,0.0,4,250,1
1134,0.8644444444444445,0.64375,0.37113402061855666,0.3829787234042553,0.36,0.37815126050420167,LDA,real,371,29,32,18,0.002886394426745061,0.04,4,250,2
1135,0.8955555555555555,0.6699999999999999,0.44705882352941173,0.5428571428571428,0.38,0.5,SVM,real,384,16,31,19,1.4856614151990428,0.12,4,250,2
1136,0.8933333333333333,0.5549999999999999,0.19999999999999998,0.6,0.12,0.3333333333333333,RF_untuned,real,396,4,44,6,0.0,0.0,4,250,2
1137,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,4,250,2
1138,0.9088888888888889,0.6425,0.4225352112676056,0.7142857142857143,0.3,0.5597014925373135,XGB_untuned,real,394,6,35,15,0.471729521189849,0.08,4,250,2
1139,0.8888888888888888,0.61375,0.34210526315789475,0.5,0.26,0.4220779220779221,XGB,real,387,13,37,13,0.002886394426745061,0.04,4,250,2
1140,0.9044444444444445,0.57875,0.27118644067796616,0.8888888888888888,0.16,0.46511627906976744,LGB_untuned,real,399,1,42,8,0.0,0.0,4,250,2
1141,0.9066666666666666,0.62375,0.3823529411764706,0.7222222222222222,0.26,0.5327868852459016,LGB,real,395,5,37,13,0.0,0.0,4,250,2
1142,0.9022222222222223,0.56,0.21428571428571425,1.0,0.12,0.4054054054054054,CatBoost_untuned,real,400,0,44,6,0.0,0.0,4,250,2
1143,0.8711111111111111,0.77,0.5245901639344263,0.4444444444444444,0.64,0.4733727810650888,LDA,real,180,20,9,16,2.2717302730269395,0.2,4,250,4
1144,0.9377777777777778,0.79,0.6818181818181819,0.7894736842105263,0.6,0.7425742574257427,SVM,real,196,4,10,15,4.8607400019500915,0.3,4,250,4
1145,0.9244444444444444,0.6775,0.5142857142857143,0.9,0.36,0.6923076923076923,RF_untuned,real,199,1,16,9,0.462468018726699,0.1,4,250,4
1146,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,4,250,4
1147,0.9244444444444444,0.73,0.5853658536585366,0.75,0.48,0.6741573033707865,XGB_untuned,real,196,4,13,12,2.2717302730269395,0.2,4,250,4
1148,0.9288888888888889,0.7675000000000001,0.6363636363636364,0.7368421052631579,0.56,0.693069306930693,XGB,real,195,5,11,14,0.0,0.0,4,250,4
1149,0.9377777777777778,0.7375,0.631578947368421,0.9230769230769231,0.48,0.7792207792207793,LGB_untuned,real,199,1,13,12,0.0,0.0,4,250,4
1150,0.9422222222222222,0.7575000000000001,0.6666666666666666,0.9285714285714286,0.52,0.8024691358024691,LGB,real,199,1,12,13,0.462468018726699,0.1,4,250,4
1151,0.9377777777777778,0.755,0.65,0.8666666666666667,0.52,0.7647058823529413,CatBoost_untuned,real,198,2,12,13,2.2717302730269395,0.2,4,250,4
1152,0.8859060402684564,0.7711466165413534,0.5405405405405405,0.47619047619047616,0.625,0.5,LDA,real,122,11,6,10,1.5144868486846264,0.2,4,250,6
1153,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,5.353739315689691,0.4,4,250,6
1154,0.9463087248322147,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF_untuned,real,133,0,8,8,1.5144868486846264,0.2,4,250,6
1155,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,RF,real,133,0,11,5,0.0,0.0,4,250,6
1156,0.959731543624161,0.8125,0.7692307692307693,1.0,0.625,0.8928571428571429,XGB_untuned,real,133,0,6,10,0.0,0.0,4,250,6
1157,0.9731543624161074,0.875,0.8571428571428571,1.0,0.75,0.9375,XGB,real,133,0,4,12,1.5144868486846264,0.2,4,250,6
1158,0.9664429530201343,0.84375,0.8148148148148148,1.0,0.6875,0.9166666666666666,LGB_untuned,real,133,0,5,11,0.0,0.0,4,250,6
1159,0.9664429530201343,0.84375,0.8148148148148148,1.0,0.6875,0.9166666666666666,LGB,real,133,0,5,11,1.5144868486846264,0.2,4,250,6
1160,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,CatBoost_untuned,real,133,0,10,6,0.0,0.0,4,250,6
1161,0.7589285714285714,0.6816666666666666,0.34146341463414637,0.2413793103448276,0.5833333333333334,0.2734375,LDA,real,78,22,5,7,1.1358651365134698,0.2,4,250,8
1162,0.9732142857142857,0.875,0.8571428571428571,1.0,0.75,0.9375,SVM,real,100,0,3,9,7.932337585218177,0.6,4,250,8
1163,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF_untuned,real,100,0,7,5,4.015304486767269,0.4,4,250,8
1164,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF,real,100,0,7,5,1.1358651365134698,0.2,4,250,8
1165,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,XGB_untuned,real,99,1,6,6,4.015304486767269,0.4,4,250,8
1166,0.9464285714285714,0.7866666666666666,0.7000000000000001,0.875,0.5833333333333334,0.7954545454545454,XGB,real,99,1,5,7,7.932337585218177,0.6,4,250,8
1167,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,LGB_untuned,real,100,0,5,7,4.015304486767269,0.4,4,250,8
1168,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,LGB,real,100,0,5,7,1.1358651365134698,0.2,4,250,8
1169,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,CatBoost_untuned,real,100,0,5,7,4.015304486767269,0.4,4,250,8
1170,0.8488888888888889,0.59125,0.27659574468085113,0.29545454545454547,0.26,0.28761061946902655,LDA,real,738,62,74,26,0.3009749318788539,0.06,8,250,1
1171,0.8888888888888888,0.57,0.24242424242424243,0.5,0.16,0.3508771929824561,SVM,real,784,16,84,16,0.2338678614459096,0.02,8,250,1
1172,0.8888888888888888,0.504375,0.0196078431372549,0.5,0.01,0.046296296296296294,RF_untuned,real,799,1,99,1,0.0,0.0,8,250,1
1173,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,8,250,1
1174,0.8844444444444445,0.515,0.07142857142857142,0.3333333333333333,0.04,0.13513513513513514,XGB_untuned,real,792,8,96,4,0.0,0.0,8,250,1
1175,0.8788888888888889,0.5425,0.16793893129770993,0.3548387096774194,0.11,0.2455357142857143,XGB,real,780,20,89,11,0.0,0.0,8,250,1
1176,0.8933333333333333,0.52,0.07692307692307693,1.0,0.04,0.1724137931034483,LGB_untuned,real,800,0,96,4,0.0,0.0,8,250,1
1177,0.8888888888888888,0.5175,0.07407407407407407,0.5,0.04,0.15151515151515152,LGB,real,796,4,96,4,0.0,0.0,8,250,1
1178,0.8911111111111111,0.514375,0.05769230769230769,0.75,0.03,0.1293103448275862,CatBoost_untuned,real,799,1,97,3,0.0,0.0,8,250,1
1179,0.8355555555555556,0.6625,0.3728813559322034,0.3235294117647059,0.44,0.34161490683229817,LDA,real,354,46,28,22,4.543460546053879,0.2,8,250,2
1180,0.8977777777777778,0.6275,0.3783783783783784,0.5833333333333334,0.28,0.4794520547945206,SVM,real,390,10,36,14,0.471729521189849,0.08,8,250,2
1181,0.8955555555555555,0.5475,0.1754385964912281,0.7142857142857143,0.1,0.32051282051282054,RF_untuned,real,398,2,45,5,0.002886394426745061,0.04,8,250,2
1182,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,8,250,2
1183,0.9066666666666666,0.62375,0.3823529411764706,0.7222222222222222,0.26,0.5327868852459016,XGB_untuned,real,395,5,37,13,0.002886394426745061,0.04,8,250,2
1184,0.8888888888888888,0.64,0.39024390243902435,0.5,0.32,0.44943820224719105,XGB,real,384,16,34,16,0.002886394426745061,0.04,8,250,2
1185,0.9066666666666666,0.6062500000000001,0.34374999999999994,0.7857142857142857,0.22,0.5188679245283019,LGB_untuned,real,397,3,39,11,0.0,0.0,8,250,2
1186,0.9066666666666666,0.62375,0.3823529411764706,0.7222222222222222,0.26,0.5327868852459016,LGB,real,395,5,37,13,0.002886394426745061,0.04,8,250,2
1187,0.9022222222222223,0.5687500000000001,0.24137931034482757,0.875,0.14,0.4268292682926829,CatBoost_untuned,real,399,1,43,7,0.0,0.0,8,250,2
1188,0.8488888888888889,0.8275,0.5405405405405406,0.40816326530612246,0.8,0.45248868778280543,LDA,real,171,29,5,20,2.2717302730269395,0.2,8,250,4
1189,0.9377777777777778,0.755,0.65,0.8666666666666667,0.52,0.7647058823529413,SVM,real,198,2,12,13,4.8607400019500915,0.3,8,250,4
1190,0.9155555555555556,0.6725,0.48648648648648657,0.75,0.36,0.6164383561643835,RF_untuned,real,197,3,16,9,0.462468018726699,0.1,8,250,4
1191,0.9111111111111111,0.6,0.33333333333333337,1.0,0.2,0.5555555555555556,RF,real,200,0,20,5,0.0,0.0,8,250,4
1192,0.9288888888888889,0.75,0.6190476190476191,0.7647058823529411,0.52,0.6989247311827957,XGB_untuned,real,196,4,12,13,4.8607400019500915,0.3,8,250,4
1193,0.9288888888888889,0.7675000000000001,0.6363636363636364,0.7368421052631579,0.56,0.693069306930693,XGB,real,195,5,11,14,2.2717302730269395,0.2,8,250,4
1194,0.9288888888888889,0.7324999999999999,0.6,0.8,0.48,0.7058823529411765,LGB_untuned,real,197,3,13,12,2.2717302730269395,0.2,8,250,4
1195,0.9288888888888889,0.7324999999999999,0.6,0.8,0.48,0.7058823529411765,LGB,real,197,3,13,12,0.462468018726699,0.1,8,250,4
1196,0.9288888888888889,0.715,0.5789473684210525,0.8461538461538461,0.44,0.7142857142857143,CatBoost_untuned,real,198,2,14,11,2.2717302730269395,0.2,8,250,4
1197,0.6510067114093959,0.6395676691729324,0.2777777777777778,0.17857142857142858,0.625,0.20833333333333334,LDA,real,87,46,6,10,0.0,0.0,8,250,6
1198,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,5.353739315689691,0.4,8,250,6
1199,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,RF_untuned,real,133,0,11,5,1.5144868486846264,0.2,8,250,6
1200,0.9194630872483222,0.625,0.4,1.0,0.25,0.625,RF,real,133,0,12,4,0.0,0.0,8,250,6
1201,0.9395973154362416,0.7737312030075187,0.6666666666666666,0.8181818181818182,0.5625,0.75,XGB_untuned,real,131,2,7,9,1.5144868486846264,0.2,8,250,6
1202,0.9395973154362416,0.7462406015037594,0.64,0.8888888888888888,0.5,0.7692307692307693,XGB,real,132,1,8,8,1.5144868486846264,0.2,8,250,6
1203,0.9395973154362416,0.7462406015037594,0.64,0.8888888888888888,0.5,0.7692307692307693,LGB_untuned,real,132,1,8,8,0.0,0.0,8,250,6
1204,0.9328859060402684,0.7149906015037594,0.5833333333333334,0.875,0.4375,0.7291666666666666,LGB,real,132,1,9,7,0.0,0.0,8,250,6
1205,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,CatBoost_untuned,real,133,0,10,6,0.0,0.0,8,250,6
1206,0.8392857142857143,0.7266666666666667,0.4375,0.35,0.5833333333333334,0.3804347826086957,LDA,real,87,13,5,7,4.015304486767269,0.4,8,250,8
1207,0.9642857142857143,0.8333333333333333,0.8,1.0,0.6666666666666666,0.9090909090909091,SVM,real,100,0,4,8,1.1358651365134698,0.2,8,250,8
1208,0.9285714285714286,0.74,0.6,0.75,0.5,0.6818181818181818,RF_untuned,real,98,2,6,6,1.1358651365134698,0.2,8,250,8
1209,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF,real,100,0,6,6,1.1358651365134698,0.2,8,250,8
1210,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,XGB_untuned,real,100,0,7,5,0.0,0.0,8,250,8
1211,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,XGB,real,99,1,6,6,1.1358651365134698,0.2,8,250,8
1212,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB_untuned,real,99,1,6,6,0.0,0.0,8,250,8
1213,0.9285714285714286,0.74,0.6,0.75,0.5,0.6818181818181818,LGB,real,98,2,6,6,1.1358651365134698,0.2,8,250,8
1214,0.9285714285714286,0.7033333333333334,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.6944444444444445,CatBoost_untuned,real,99,1,7,5,0.0,0.0,8,250,8
1215,0.8033333333333333,0.600625,0.27755102040816326,0.23448275862068965,0.34,0.24999999999999997,LDA,real,689,111,66,34,0.3009749318788539,0.06,16,250,1
1216,0.8844444444444445,0.563125,0.22388059701492538,0.4411764705882353,0.15,0.31779661016949157,SVM,real,781,19,85,15,0.2338678614459096,0.02,16,250,1
1217,0.8877777777777778,0.5081249999999999,0.03809523809523809,0.4,0.02,0.08333333333333333,RF_untuned,real,797,3,98,2,0.0,0.0,16,250,1
1218,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,16,250,1
1219,0.8866666666666667,0.525,0.10526315789473684,0.42857142857142855,0.06,0.1923076923076923,XGB_untuned,real,792,8,94,6,0.0,0.0,16,250,1
1220,0.8811111111111111,0.5525,0.19548872180451127,0.3939393939393939,0.13,0.2801724137931035,XGB,real,780,20,87,13,0.3009749318788539,0.06,16,250,1
1221,0.8866666666666667,0.5031249999999999,0.019230769230769232,0.25,0.01,0.04310344827586207,LGB_untuned,real,797,3,99,1,0.0,0.0,16,250,1
1222,0.89,0.51375,0.05714285714285714,0.6,0.03,0.125,LGB,real,798,2,97,3,0.0,0.0,16,250,1
1223,0.8911111111111111,0.51,0.0392156862745098,1.0,0.02,0.09259259259259259,CatBoost_untuned,real,800,0,98,2,0.0,0.0,16,250,1
1224,0.7777777777777778,0.6825000000000001,0.358974358974359,0.2641509433962264,0.56,0.29535864978902954,LDA,real,322,78,22,28,1.4856614151990428,0.12,16,250,2
1225,0.9,0.6375,0.4,0.6,0.3,0.5,SVM,real,390,10,35,15,1.4856614151990428,0.12,16,250,2
1226,0.8933333333333333,0.5375,0.14285714285714285,0.6666666666666666,0.08,0.2702702702702703,RF_untuned,real,398,2,46,4,0.002886394426745061,0.04,16,250,2
1227,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,16,250,2
1228,0.8977777777777778,0.6012500000000001,0.3235294117647059,0.6111111111111112,0.22,0.4508196721311476,XGB_untuned,real,393,7,39,11,0.471729521189849,0.08,16,250,2
1229,0.9022222222222223,0.63,0.3888888888888889,0.6363636363636364,0.28,0.5072463768115942,XGB,real,392,8,36,14,2.870143071406428,0.16,16,250,2
1230,0.9088888888888889,0.61625,0.36923076923076925,0.8,0.24,0.5454545454545454,LGB_untuned,real,397,3,38,12,0.0,0.0,16,250,2
1231,0.9111111111111111,0.64375,0.4285714285714285,0.75,0.3,0.576923076923077,LGB,real,395,5,35,15,1.4856614151990428,0.12,16,250,2
1232,0.9066666666666666,0.5975,0.3225806451612903,0.8333333333333334,0.2,0.5102040816326532,CatBoost_untuned,real,398,2,40,10,0.002886394426745061,0.04,16,250,2
1233,0.7644444444444445,0.6925,0.3614457831325301,0.25862068965517243,0.6,0.29182879377431903,LDA,real,157,43,10,15,4.8607400019500915,0.3,16,250,4
1234,0.9466666666666667,0.76,0.6842105263157895,1.0,0.52,0.8441558441558442,SVM,real,200,0,12,13,4.8607400019500915,0.3,16,250,4
1235,0.9244444444444444,0.6775,0.5142857142857143,0.9,0.36,0.6923076923076923,RF_untuned,real,199,1,16,9,4.8607400019500915,0.3,16,250,4
1236,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,16,250,4
1237,0.9244444444444444,0.7125,0.5641025641025641,0.7857142857142857,0.44,0.6790123456790123,XGB_untuned,real,197,3,14,11,2.2717302730269395,0.2,16,250,4
1238,0.9333333333333333,0.735,0.6153846153846153,0.8571428571428571,0.48,0.7407407407407407,XGB,real,198,2,13,12,0.462468018726699,0.1,16,250,4
1239,0.9377777777777778,0.7375,0.631578947368421,0.9230769230769231,0.48,0.7792207792207793,LGB_untuned,real,199,1,13,12,4.8607400019500915,0.3,16,250,4
1240,0.9333333333333333,0.7175,0.5945945945945945,0.9166666666666666,0.44,0.7534246575342465,LGB,real,199,1,14,11,2.2717302730269395,0.2,16,250,4
1241,0.9244444444444444,0.6950000000000001,0.5405405405405406,0.8333333333333334,0.4,0.6849315068493151,CatBoost_untuned,real,198,2,15,10,4.8607400019500915,0.3,16,250,4
1242,0.912751677852349,0.8136748120300752,0.6285714285714286,0.5789473684210527,0.6875,0.5978260869565217,LDA,real,125,8,5,11,5.353739315689691,0.4,16,250,6
1243,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,5.353739315689691,0.4,16,250,6
1244,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,RF_untuned,real,133,0,10,6,1.5144868486846264,0.2,16,250,6
1245,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,RF,real,133,0,11,5,0.0,0.0,16,250,6
1246,0.9328859060402684,0.7149906015037594,0.5833333333333334,0.875,0.4375,0.7291666666666666,XGB_untuned,real,132,1,9,7,1.5144868486846264,0.2,16,250,6
1247,0.9463087248322147,0.7774906015037594,0.6923076923076923,0.9,0.5625,0.8035714285714286,XGB,real,132,1,7,9,5.353739315689691,0.4,16,250,6
1248,0.9463087248322147,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,LGB_untuned,real,133,0,8,8,0.0,0.0,16,250,6
1249,0.9463087248322147,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,LGB,real,133,0,8,8,1.5144868486846264,0.2,16,250,6
1250,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,CatBoost_untuned,real,133,0,10,6,0.0,0.0,16,250,6
1251,0.9196428571428571,0.7716666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.625,LDA,real,96,4,5,7,4.015304486767269,0.4,16,250,8
1252,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,SVM,real,100,0,5,7,1.1358651365134698,0.2,16,250,8
1253,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,RF_untuned,real,100,0,5,7,4.015304486767269,0.4,16,250,8
1254,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF,real,100,0,6,6,1.1358651365134698,0.2,16,250,8
1255,0.9464285714285714,0.7866666666666666,0.7000000000000001,0.875,0.5833333333333334,0.7954545454545454,XGB_untuned,real,99,1,5,7,7.932337585218177,0.6,16,250,8
1256,0.9375,0.8183333333333334,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.7142857142857144,XGB,real,97,3,4,8,7.932337585218177,0.6,16,250,8
1257,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB_untuned,real,99,1,6,6,7.932337585218177,0.6,16,250,8
1258,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB,real,99,1,6,6,1.1358651365134698,0.2,16,250,8
1259,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,CatBoost_untuned,real,100,0,5,7,4.015304486767269,0.4,16,250,8
1260,0.6477777777777778,0.5875,0.24343675417661095,0.15987460815047022,0.51,0.18531976744186046,LDA,over,532,268,49,51,1.849872074906796,0.1,1,250,1
1261,0.84,0.538125,0.1724137931034483,0.20270270270270271,0.15,0.1893939393939394,SVM,over,741,59,85,15,0.0,0.0,1,250,1
1262,0.8622222222222222,0.51125,0.08823529411764705,0.16666666666666666,0.06,0.12295081967213115,RF_untuned,over,770,30,94,6,0.0,0.0,1,250,1
1263,0.7655555555555555,0.561875,0.22140221402214022,0.17543859649122806,0.3,0.19132653061224492,RF,over,659,141,70,30,0.005772788853490122,0.04,1,250,1
1264,0.8422222222222222,0.535,0.1647058823529412,0.2,0.14,0.1842105263157895,XGB_untuned,over,744,56,86,14,0.2338678614459096,0.02,1,250,1
1265,0.8355555555555556,0.5443749999999999,0.18681318681318684,0.2073170731707317,0.17,0.19859813084112152,XGB,over,735,65,83,17,0.2338678614459096,0.02,1,250,1
1266,0.8488888888888889,0.55625,0.20930232558139533,0.25,0.18,0.23195876288659792,LGB_untuned,over,746,54,82,18,0.2338678614459096,0.02,1,250,1
1267,0.8566666666666667,0.52125,0.1224489795918367,0.19148936170212766,0.09,0.15624999999999997,LGB,over,762,38,91,9,0.2338678614459096,0.02,1,250,1
1268,0.8466666666666667,0.52875,0.14814814814814814,0.1935483870967742,0.12,0.1724137931034483,CatBoost_untuned,over,750,50,88,12,0.0,0.0,1,250,1
1269,0.7133333333333334,0.6637500000000001,0.3174603174603175,0.2158273381294964,0.6,0.24752475247524752,LDA,over,291,109,20,30,2.870143071406428,0.16,1,250,2
1270,0.8177777777777778,0.66125,0.359375,0.2948717948717949,0.46,0.31767955801104975,SVM,over,345,55,27,23,0.471729521189849,0.08,1,250,2
1271,0.7822222222222223,0.6675,0.3466666666666667,0.26,0.52,0.2888888888888889,RF_untuned,over,326,74,24,26,1.4856614151990428,0.12,1,250,2
1272,0.76,0.69,0.3571428571428571,0.2542372881355932,0.6,0.2873563218390805,RF,over,312,88,20,30,4.543460546053879,0.2,1,250,2
1273,0.78,0.71,0.38509316770186336,0.27927927927927926,0.62,0.31376518218623484,XGB_untuned,over,320,80,19,31,6.458550616528594,0.24,1,250,2
1274,0.7533333333333333,0.6950000000000001,0.3583815028901734,0.25203252032520324,0.62,0.2859778597785978,XGB,over,308,92,19,31,6.458550616528594,0.24,1,250,2
1275,0.7777777777777778,0.6825000000000001,0.358974358974359,0.2641509433962264,0.56,0.29535864978902954,LGB_untuned,over,322,78,22,28,2.870143071406428,0.16,1,250,2
1276,0.78,0.6925,0.3694267515923566,0.27102803738317754,0.58,0.30334728033472796,LGB,over,322,78,21,29,8.585334909029182,0.28,1,250,2
1277,0.7733333333333333,0.68,0.35443037974683544,0.25925925925925924,0.56,0.29045643153526973,CatBoost_untuned,over,320,80,22,28,6.458550616528594,0.24,1,250,2
1278,0.8177777777777778,0.74,0.4383561643835616,0.3333333333333333,0.64,0.36866359447004604,LDA,over,168,32,9,16,4.8607400019500915,0.3,1,250,4
1279,0.88,0.81,0.5714285714285714,0.47368421052631576,0.72,0.5084745762711863,SVM,over,180,20,7,18,0.462468018726699,0.1,1,250,4
1280,0.8577777777777778,0.8325,0.5555555555555557,0.425531914893617,0.8,0.4694835680751173,RF_untuned,over,173,27,5,20,2.2717302730269395,0.2,1,250,4
1281,0.8311111111111111,0.7825,0.4864864864864865,0.3673469387755102,0.72,0.4072398190045249,RF,over,169,31,7,18,2.2717302730269395,0.2,1,250,4
1282,0.8577777777777778,0.7975,0.5294117647058824,0.4186046511627907,0.72,0.4568527918781727,XGB_untuned,over,175,25,7,18,0.462468018726699,0.1,1,250,4
1283,0.8577777777777778,0.815,0.5428571428571428,0.4222222222222222,0.76,0.46341463414634154,XGB,over,174,26,6,19,0.462468018726699,0.1,1,250,4
1284,0.8888888888888888,0.8500000000000001,0.6153846153846154,0.5,0.8,0.5405405405405405,LGB_untuned,over,180,20,5,20,4.8607400019500915,0.3,1,250,4
1285,0.8888888888888888,0.8500000000000001,0.6153846153846154,0.5,0.8,0.5405405405405405,LGB,over,180,20,5,20,0.462468018726699,0.1,1,250,4
1286,0.8711111111111111,0.8225,0.5671641791044777,0.4523809523809524,0.76,0.4922279792746113,CatBoost_untuned,over,177,23,6,19,2.2717302730269395,0.2,1,250,4
1287,0.87248322147651,0.7086466165413534,0.45714285714285713,0.42105263157894735,0.5,0.43478260869565216,LDA,over,122,11,8,8,1.5144868486846264,0.2,1,250,6
1288,0.9060402684563759,0.8648966165413534,0.65,0.5416666666666666,0.8125,0.5803571428571428,SVM,over,122,11,3,13,5.353739315689691,0.4,1,250,6
1289,0.8657718120805369,0.8148496240601504,0.5454545454545454,0.42857142857142855,0.75,0.46875000000000006,RF_untuned,over,117,16,4,12,1.5144868486846264,0.2,1,250,6
1290,0.8456375838926175,0.7760808270676691,0.4888888888888889,0.3793103448275862,0.6875,0.4166666666666667,RF,over,115,18,5,11,5.353739315689691,0.4,1,250,6
